"id","created_at","updated_at","deleted_at","student_id","subject_class_id","is_active","first_ca","second_ca","first_exam","total_first","grade_first","remark_first","s_first_ca","s_second_ca","second_exam","total_second","grade_second","remark_second"
3432,"2020-12-09 09:44:24.575391+01","2020-12-17 12:04:44.460066+01",,28,90,TRUE,0,0,0,0,"","",15,10,39,64,"B","VERY GOOD"
3447,"2020-12-09 09:52:05.902402+01","2020-12-17 12:03:04.915695+01",,29,81,TRUE,0,0,0,0,"","",20,15,39,74,"A","EXCELLENT"
2181,"2020-11-29 21:38:46.71821+01","2020-12-17 11:53:27.482428+01",,158,92,TRUE,,,,,,,15,10,42,67,"B","VERY GOOD"
2199,"2020-11-29 21:38:46.752445+01","2020-12-17 11:53:49.399864+01",,146,42,TRUE,,,,,,,10,16,49,75,"A","EXCELLENT"
3436,"2020-12-09 09:47:06.314316+01","2020-12-18 11:10:53.513884+01",,24,81,TRUE,0,0,0,0,"","",20,10,35,65,"B","VERY GOOD"
2104,"2020-11-29 21:38:46.582301+01","2020-12-17 11:50:37.865865+01",,145,21,TRUE,,,,,,,14,13,24,51,"C","GOOD"
3278,"2020-12-09 08:36:36.600585+01","2020-12-17 11:43:42.602996+01",,95,83,TRUE,0,0,0,0,"","",15,13,55,83,"A","EXCELLENT"
3424,"2020-12-09 09:43:14.189943+01","2020-12-17 12:03:15.511986+01",,21,69,TRUE,0,0,0,0,"","",8,7,30,45,"D","PASS"
2156,"2020-11-29 21:38:46.67366+01","2020-12-17 11:53:05.308701+01",,153,38,TRUE,,,,,,,15,14,28,57,"C","GOOD"
3427,"2020-12-09 09:43:52.106164+01","2020-12-17 12:04:25.68825+01",,27,90,TRUE,0,0,0,0,"","",15,12,44,71,"A","EXCELLENT"
3460,"2020-12-09 12:27:23.212151+01","2020-12-18 12:16:04.042019+01",,62,106,TRUE,0,0,0,0,"","",10,11,28,49,"D","PASS"
3471,"2020-12-09 12:40:58.580142+01","2020-12-17 11:45:35.984137+01",,69,106,TRUE,0,0,0,0,"","",10,11,27,48,"D","PASS"
3389,"2020-12-09 08:50:24.41549+01","2020-12-17 12:17:32.13588+01",,105,83,TRUE,0,0,0,0,"","",15,7,42,64,"B","VERY GOOD"
3478,"2020-12-09 12:47:58.41544+01","2020-12-17 11:49:17.093864+01",,36,105,TRUE,0,0,0,0,"","",14,4,43,61,"B","VERY GOOD"
2110,"2020-11-29 21:38:46.591972+01","2020-12-17 11:50:37.868105+01",,145,39,TRUE,,,,,,,10,11,23,44,"E","PASS"
2136,"2020-11-29 21:38:46.637488+01","2020-12-17 11:52:43.627961+01",,45,93,TRUE,,,,,,,15,,,15,"F","WEAK"
3483,"2020-12-09 12:55:34.593863+01","2020-12-17 11:58:40.464484+01",,46,105,TRUE,0,0,0,0,"","",10,10,33,53,"C","GOOD"
2105,"2020-11-29 21:38:46.583939+01","2020-12-17 11:50:37.85122+01",,145,33,TRUE,,,,,,,12,8,35,55,"C","GOOD"
3467,"2020-12-09 12:37:29.429467+01","2020-12-17 11:46:05.973672+01",,67,106,TRUE,0,0,0,0,"","",15,11,43,69,"B","VERY GOOD"
1670,"2020-11-29 21:38:45.87359+01","2020-12-17 11:38:20.657086+01",,80,86,TRUE,,,,,,,20,5,46,71,"A","EXCELLENT"
3477,"2020-12-09 12:47:08.934161+01","2020-12-17 11:49:10.258311+01",,34,105,TRUE,0,0,0,0,"","",15,6,44,65,"B","VERY GOOD"
3469,"2020-12-09 12:39:24.897273+01","2020-12-21 13:31:16.393288+01",,55,106,TRUE,0,0,0,0,"","",16,20,54,90,"A","EXCELLENT"
3462,"2020-12-09 12:29:18.401128+01","2020-12-17 12:06:54.678144+01",,66,106,TRUE,0,0,0,0,"","",10,13,32,55,"C","GOOD"
2680,"2020-11-29 21:38:47.513393+01","2020-12-17 12:06:54.67576+01",,66,58,TRUE,,,,,,,16,12,14,42,"E","PASS"
3361,"2020-12-09 08:48:02.867388+01","2020-12-17 12:14:06.633277+01",,106,83,TRUE,0,0,0,0,"","",15,7,46,68,"B","VERY GOOD"
3487,"2020-12-09 12:58:49.230935+01","2020-12-17 12:20:01.63809+01",,116,105,TRUE,0,0,0,0,"","",12,8,29,49,"D","PASS"
3485,"2020-12-09 12:57:24.914253+01","2020-12-17 12:08:06.944796+01",,51,105,TRUE,0,0,0,0,"","",18,6,43,67,"B","VERY GOOD"
3403,"2020-12-09 08:51:36.239797+01","2021-01-29 14:51:52.377913+01",,125,83,TRUE,0,0,0,0,"","",13,10,40,63,"B","VERY GOOD"
2127,"2020-11-29 21:38:46.623122+01","2020-12-17 11:52:43.633025+01",,45,42,TRUE,,,,,,,,,,,"F","WEAK"
2129,"2020-11-29 21:38:46.626209+01","2020-12-17 11:52:43.635125+01",,45,33,TRUE,,,,,,,,,,,"F","WEAK"
2130,"2020-11-29 21:38:46.627843+01","2020-12-17 11:52:43.637642+01",,45,36,TRUE,,,,,,,,,,,"F","WEAK"
2131,"2020-11-29 21:38:46.62939+01","2020-12-17 11:52:43.639679+01",,45,15,TRUE,,,,,,,,,,,"F","WEAK"
2132,"2020-11-29 21:38:46.631073+01","2020-12-17 11:52:43.641806+01",,45,30,TRUE,,,,,,,,,,,"F","WEAK"
2133,"2020-11-29 21:38:46.632622+01","2020-12-17 11:52:43.644031+01",,45,27,TRUE,,,,,,,,,,,"F","WEAK"
2134,"2020-11-29 21:38:46.634135+01","2020-12-17 11:52:43.64596+01",,45,39,TRUE,,,,,,,,,,,"F","WEAK"
2135,"2020-11-29 21:38:46.635792+01","2020-12-17 11:52:43.64777+01",,45,45,TRUE,,,,,,,,,,,"F","WEAK"
2128,"2020-11-29 21:38:46.624681+01","2020-12-17 11:52:43.649785+01",,45,21,TRUE,,,,,,,0,0,,,"F","WEAK"
2192,"2020-11-29 21:38:46.738799+01","2020-12-17 11:53:38.623711+01",,160,38,TRUE,,,,,,,15,8,5,28,"F","WEAK"
2189,"2020-11-29 21:38:46.733846+01","2020-12-17 11:53:38.626037+01",,160,26,TRUE,,,,,,,4,4,13,21,"F","WEAK"
2190,"2020-11-29 21:38:46.735633+01","2020-12-17 11:53:38.627909+01",,160,44,TRUE,,,,,,,9,4,11,24,"F","WEAK"
1828,"2020-11-29 21:38:46.11455+01","2020-12-17 11:44:06.269123+01",,74,95,TRUE,,,,,,,10,5,39,54,"C","GOOD"
2188,"2020-11-29 21:38:46.732202+01","2020-12-17 11:53:38.629647+01",,160,32,TRUE,,,,,,,9,2,12,23,"F","WEAK"
2187,"2020-11-29 21:38:46.730515+01","2020-12-17 11:53:38.631723+01",,160,41,TRUE,,,,,,,9,12,18,39,"F","POOR"
2807,"2020-11-29 21:38:47.726781+01","2020-12-17 12:08:36.389895+01",,152,92,TRUE,,,,,,,15,7,27,49,"D","PASS"
3197,"2020-12-09 07:59:46.110194+01","2020-12-17 12:02:27.969829+01",,180,32,TRUE,,,,,,,8,5,17,30,"F","POOR"
2168,"2020-11-29 21:38:46.695335+01","2020-12-17 11:53:19.471074+01",,156,38,TRUE,,,,,,,15,10,5,30,"F","POOR"
3502,"2020-12-09 13:32:01.16662+01","2020-12-17 11:40:52.83604+01",,128,100,TRUE,0,0,0,0,"","",16,9,32,57,"C","GOOD"
2163,"2020-11-29 21:38:46.686878+01","2020-12-17 11:53:19.473731+01",,156,41,TRUE,,,,,,,9,12,27,48,"D","PASS"
2169,"2020-11-29 21:38:46.697008+01","2020-12-17 11:53:19.476137+01",,156,92,TRUE,,,,,,,15,7,19,41,"E","PASS"
2861,"2020-11-29 21:38:47.839027+01","2020-12-17 12:12:34.749805+01",,161,41,TRUE,,,,,,,20,18,54,92,"A","EXCELLENT"
2173,"2020-11-29 21:38:46.703453+01","2020-12-17 11:53:19.4784+01",,156,29,TRUE,,,,,,,5,4,10,19,"F","WEAK"
2828,"2020-11-29 21:38:47.770755+01","2020-12-17 12:12:15.632985+01",,155,44,TRUE,,,,,,,10,15,36,61,"B","VERY GOOD"
2103,"2020-11-29 21:38:46.580112+01","2020-12-17 11:50:37.874384+01",,145,42,TRUE,,,,,,,8,14,44,66,"B","VERY GOOD"
2171,"2020-11-29 21:38:46.700123+01","2020-12-17 11:53:19.480746+01",,156,14,TRUE,,,,,,,10,15,15,40,"E","PASS"
2165,"2020-11-29 21:38:46.69012+01","2020-12-17 11:53:19.482591+01",,156,26,TRUE,,,,,,,4,5,14,23,"F","WEAK"
2109,"2020-11-29 21:38:46.590143+01","2020-12-17 11:50:37.876557+01",,145,27,TRUE,,,,,,,18,4,38,60,"B","VERY GOOD"
3201,"2020-12-09 07:59:46.110194+01","2020-12-17 12:02:27.971716+01",,180,38,TRUE,,,,,,,15,10,11,36,"F","POOR"
2791,"2020-11-29 21:38:47.692247+01","2020-12-17 12:08:13.240562+01",,148,26,TRUE,,,,,,,10,13,46,69,"B","VERY GOOD"
3217,"2020-12-09 07:59:46.110194+01","2020-12-17 12:02:38.621387+01",,181,29,TRUE,,,,,,,0,5,13,18,"F","WEAK"
2194,"2020-11-29 21:38:46.742289+01","2020-12-17 11:53:38.633571+01",,160,35,TRUE,,,,,,,14,2,9,25,"F","WEAK"
2193,"2020-11-29 21:38:46.740459+01","2020-12-17 11:53:38.635594+01",,160,92,TRUE,,,,,,,15,6,28,49,"D","PASS"
1767,"2020-11-29 21:38:46.02005+01","2020-12-17 11:42:40.542354+01",,135,36,TRUE,,,,,,,10,20,44,74,"A","EXCELLENT"
2197,"2020-11-29 21:38:46.747077+01","2020-12-17 11:53:38.637597+01",,160,29,TRUE,,,,,,,2,4,6,12,"F","WEAK"
2195,"2020-11-29 21:38:46.743931+01","2020-12-17 11:53:38.639442+01",,160,14,TRUE,,,,,,,6,6,19,31,"F","POOR"
2191,"2020-11-29 21:38:46.737257+01","2020-12-17 11:53:38.641346+01",,160,56,TRUE,,,,,,,2,7,12,21,"F","WEAK"
3231,"2020-12-09 08:24:26.199435+01","2020-12-17 11:56:38.545014+01",,90,77,TRUE,0,0,0,0,"","",20,17,35,72,"A","EXCELLENT"
2201,"2020-11-29 21:38:46.755937+01","2020-12-17 11:53:49.413172+01",,146,33,TRUE,,,,,,,6,5,28,39,"F","POOR"
2167,"2020-11-29 21:38:46.693484+01","2020-12-17 11:53:19.484557+01",,156,56,TRUE,,,,,,,5,16,10,31,"F","POOR"
2166,"2020-11-29 21:38:46.69183+01","2020-12-17 11:53:19.486376+01",,156,44,TRUE,,,,,,,10,2,24,36,"F","POOR"
2170,"2020-11-29 21:38:46.698583+01","2020-12-17 11:53:19.488602+01",,156,35,TRUE,,,,,,,10,7,9,26,"F","WEAK"
2292,"2020-11-29 21:38:46.895361+01","2020-12-17 11:55:45.598546+01",,87,95,TRUE,,,,,,,15,11,38,64,"B","VERY GOOD"
2186,"2020-11-29 21:38:46.728781+01","2020-12-17 11:53:38.618206+01",,160,20,TRUE,,,,,,,7,7,16,30,"F","POOR"
3494,"2020-12-09 13:19:39.64829+01","2020-12-17 11:50:37.872285+01",,145,99,TRUE,0,0,0,0,"","",16,12,37,65,"B","VERY GOOD"
3265,"2020-12-09 08:34:40.546061+01","2020-12-17 11:41:13.715073+01",,76,68,TRUE,0,0,0,0,"","",10,4,8,22,"F","WEAK"
1755,"2020-11-29 21:38:46.003187+01","2020-12-17 11:42:06.570807+01",,35,36,TRUE,,,,,,,16,11,27,54,"C","GOOD"
2489,"2020-11-29 21:38:47.210081+01","2020-12-17 12:01:47.308406+01",,175,41,TRUE,,,,,,,12,10,40,62,"B","VERY GOOD"
2154,"2020-11-29 21:38:46.670504+01","2020-12-17 11:53:05.320703+01",,153,44,TRUE,,,,,,,10,3,34,47,"D","PASS"
2466,"2020-11-29 21:38:47.171488+01","2020-12-17 12:01:24.117594+01",,170,44,TRUE,,,,,,,12,14,39,65,"B","VERY GOOD"
3500,"2020-12-09 13:29:24.338446+01","2020-12-17 12:07:31.015247+01",,72,100,TRUE,0,0,0,0,"","",16,11,39,66,"B","VERY GOOD"
3498,"2020-12-09 13:23:24.375097+01","2021-01-30 12:07:42.233344+01",,38,99,TRUE,0,0,0,0,"","",16,12,29,57,"C","GOOD"
3263,"2020-12-09 08:34:40.542711+01","2020-12-17 11:41:13.717047+01",,76,89,TRUE,0,0,0,0,"","",15,5,9,29,"F","WEAK"
1757,"2020-11-29 21:38:46.005629+01","2020-12-17 11:42:06.572865+01",,35,30,TRUE,,,,,,,3,6,21,30,"F","POOR"
3496,"2020-12-09 13:21:17.401204+01","2020-12-17 11:42:06.574882+01",,35,99,TRUE,0,0,0,0,"","",16,12,24,52,"C","GOOD"
1771,"2020-11-29 21:38:46.02504+01","2020-12-17 11:42:40.545671+01",,135,39,TRUE,,,,,,,15,16,53,84,"A","EXCELLENT"
1763,"2020-11-29 21:38:46.015115+01","2020-12-17 11:42:40.548621+01",,135,57,TRUE,,,,,,,18,17,52,87,"A","EXCELLENT"
1781,"2020-11-29 21:38:46.038156+01","2020-12-17 11:42:55.790062+01",,150,38,TRUE,,,,,,,15,12,30,57,"C","GOOD"
1778,"2020-11-29 21:38:46.034562+01","2020-12-17 11:42:55.792607+01",,150,26,TRUE,,,,,,,7,7,56,70,"A","EXCELLENT"
3301,"2020-12-09 08:39:08.59122+01","2020-12-17 11:44:24.512458+01",,91,77,TRUE,0,0,0,0,"","",11,1,12,24,"F","WEAK"
1858,"2020-11-29 21:38:46.158328+01","2020-12-17 11:44:46.654715+01",,94,17,TRUE,,,,,,,7,10,33,50,"C","GOOD"
2052,"2020-11-29 21:38:46.487854+01","2020-12-17 11:49:30.43281+01",,40,93,TRUE,,,,,,,15,10,18,43,"E","PASS"
2159,"2020-11-29 21:38:46.678597+01","2020-12-17 11:53:05.322567+01",,153,14,TRUE,,,,,,,1,6,13,20,"F","WEAK"
2164,"2020-11-29 21:38:46.688615+01","2020-12-17 11:53:19.468843+01",,156,32,TRUE,,,,,,,11,5,13,29,"F","WEAK"
3235,"2020-12-09 08:28:44.135635+01","2020-12-17 11:55:45.596603+01",,87,89,TRUE,0,0,0,0,"","",15,5,31,51,"C","GOOD"
2313,"2020-11-29 21:38:46.935138+01","2020-12-17 11:56:08.805285+01",,89,95,TRUE,,,,,,,15,13,46,74,"A","EXCELLENT"
2323,"2020-11-29 21:38:46.953103+01","2020-12-17 11:56:21.153047+01",,88,62,TRUE,,,,,,,14,15,40,69,"B","VERY GOOD"
3326,"2020-12-09 08:43:21.489964+01","2020-12-17 11:56:29.492782+01",,84,83,TRUE,0,0,0,0,"","",13,13,38,64,"B","VERY GOOD"
3325,"2020-12-09 08:43:21.488183+01","2020-12-17 11:56:29.494729+01",,84,89,TRUE,0,0,0,0,"","",15,5,20,40,"E","PASS"
3525,"2020-12-13 15:07:21.937774+01","2020-12-17 11:58:23.125216+01",,184,42,TRUE,,,,,,,10,15,47,72,"A","EXCELLENT"
3524,"2020-12-13 15:07:21.937774+01","2020-12-17 11:58:23.127519+01",,184,45,TRUE,,,,,,,3,2,34,39,"F","POOR"
3518,"2020-12-13 15:07:21.937774+01","2020-12-17 11:58:23.129623+01",,184,36,TRUE,,,,,,,16,19,46,81,"A","EXCELLENT"
3512,"2020-12-12 12:34:23.377028+01","2020-12-17 11:58:30.881463+01",,185,80,TRUE,0,0,0,0,"","",17,10,42,69,"B","VERY GOOD"
2357,"2020-11-29 21:38:47.002348+01","2020-12-17 11:58:40.46787+01",,46,15,TRUE,,,,,,,18,11,32,61,"B","VERY GOOD"
3492,"2020-12-09 13:17:30.910092+01","2020-12-17 11:58:55.05707+01",,49,99,TRUE,0,0,0,0,"","",16,12,20,48,"D","PASS"
2797,"2020-11-29 21:38:47.704242+01","2020-12-17 12:08:13.242629+01",,148,14,TRUE,,,,,,,12,18,33,63,"B","VERY GOOD"
2795,"2020-11-29 21:38:47.700273+01","2020-12-17 12:08:13.244834+01",,148,92,TRUE,,,,,,,15,19,43,77,"A","EXCELLENT"
2801,"2020-11-29 21:38:47.715534+01","2020-12-17 12:08:36.387013+01",,152,41,TRUE,,,,,,,11,13,39,63,"B","VERY GOOD"
2837,"2020-11-29 21:38:47.789352+01","2020-12-17 12:12:27.622331+01",,157,41,TRUE,,,,,,,10,14,42,66,"B","VERY GOOD"
2818,"2020-11-29 21:38:47.7495+01","2020-12-17 12:12:21.905735+01",,154,38,TRUE,,,,,,,15,12,39,66,"B","VERY GOOD"
3367,"2020-12-09 08:48:37.474608+01","2020-12-17 12:14:15.252241+01",,118,89,TRUE,0,0,0,0,"","",15,5,36,56,"C","GOOD"
3526,"2020-12-13 15:07:21.937774+01","2020-12-17 11:58:23.134059+01",,184,93,TRUE,,,,,,,15,12,44,71,"A","EXCELLENT"
3531,"2020-12-13 15:07:21.937774+01","2020-12-17 11:58:05.742802+01",,182,33,TRUE,,,,,,,5,1,21,27,"F","WEAK"
3547,"2020-12-13 15:26:57.120583+01","2020-12-18 11:10:03.013842+01",,183,18,TRUE,,,,,,,10,7,17,34,"F","POOR"
3521,"2020-12-13 15:07:21.937774+01","2020-12-17 11:58:23.136197+01",,184,15,TRUE,,,,,,,4,5,25,34,"F","POOR"
2228,"2020-11-29 21:38:46.796644+01","2020-12-17 11:54:10.629871+01",,165,38,TRUE,,,,,,,15,12,37,64,"B","VERY GOOD"
2249,"2020-11-29 21:38:46.830458+01","2020-12-17 11:54:28.24094+01",,169,26,TRUE,,,,,,,7,6,47,60,"B","VERY GOOD"
3532,"2020-12-13 15:07:21.937774+01","2020-12-17 11:58:05.744678+01",,182,15,TRUE,,,,,,,2,1,13,16,"F","WEAK"
2248,"2020-11-29 21:38:46.829169+01","2020-12-17 11:54:28.243093+01",,169,32,TRUE,,,,,,,15,7,31,53,"C","GOOD"
3533,"2020-12-13 15:07:21.937774+01","2020-12-17 11:58:05.746698+01",,182,39,TRUE,,,,,,,15,8,31,54,"C","GOOD"
3517,"2020-12-13 15:07:21.937774+01","2020-12-17 11:58:23.138184+01",,184,27,TRUE,,,,,,,14,18,49,81,"A","EXCELLENT"
1560,"2020-11-24 10:30:26.847625+01","2020-12-17 11:54:10.631842+01",,165,98,TRUE,0,0,0,0,"","",16,15,37,68,"B","VERY GOOD"
2223,"2020-11-29 21:38:46.789985+01","2020-12-17 11:54:10.634368+01",,165,41,TRUE,,,,,,,10,15,35,60,"B","VERY GOOD"
1540,"2020-11-19 10:15:42.91183+01","2020-12-17 11:53:49.41748+01",,146,105,TRUE,0,0,0,0,"","",13,8,27,48,"D","PASS"
3522,"2020-12-13 15:07:21.937774+01","2020-12-17 11:58:23.139911+01",,184,39,TRUE,,,,,,,15,12,37,64,"B","VERY GOOD"
3527,"2020-12-13 15:07:21.937774+01","2020-12-17 11:58:05.748616+01",,182,57,TRUE,,,,,,,12,5,16,33,"F","POOR"
3520,"2020-12-13 15:07:21.937774+01","2020-12-17 11:58:23.14185+01",,184,33,TRUE,,,,,,,10,17,40,67,"B","VERY GOOD"
2250,"2020-11-29 21:38:46.83177+01","2020-12-17 11:54:28.244966+01",,169,44,TRUE,,,,,,,12,6,40,58,"C","GOOD"
3546,"2020-12-13 15:26:57.120583+01","2020-12-18 11:10:03.017093+01",,183,24,TRUE,,,,,,,10,15,21,46,"D","PASS"
2205,"2020-11-29 21:38:46.762561+01","2020-12-17 11:53:49.419568+01",,146,27,TRUE,,,,,,,16,6,40,62,"B","VERY GOOD"
2270,"2020-11-29 21:38:46.862316+01","2020-12-18 11:11:15.821209+01",,108,24,TRUE,,,,,,,13,8,25,46,"D","PASS"
3541,"2020-12-13 15:20:45.378696+01","2020-12-17 11:58:30.887072+01",,185,62,TRUE,,,,,,,16,14,42,72,"A","EXCELLENT"
3540,"2020-12-13 15:20:45.378696+01","2020-12-17 11:58:30.888894+01",,185,17,TRUE,,,,,,,6,15,40,61,"B","VERY GOOD"
3528,"2020-12-13 15:07:21.937774+01","2020-12-17 11:58:05.750658+01",,182,27,TRUE,,,,,,,10,6,31,47,"D","PASS"
3545,"2020-12-13 15:26:57.120583+01","2020-12-18 11:10:03.019529+01",,183,96,TRUE,,,,,,,15,8,23,46,"D","PASS"
2271,"2020-11-29 21:38:46.863692+01","2020-12-18 11:11:15.823472+01",,108,96,TRUE,,,,,,,15,8,34,57,"C","GOOD"
2207,"2020-11-29 21:38:46.765054+01","2020-12-17 11:53:49.421851+01",,146,45,TRUE,,,,,,,12,3,33,48,"D","PASS"
2254,"2020-11-29 21:38:46.837926+01","2020-12-17 11:54:28.247195+01",,169,35,TRUE,,,,,,,14,10,44,68,"B","VERY GOOD"
3530,"2020-12-13 15:07:21.937774+01","2020-12-17 11:58:05.740635+01",,182,21,TRUE,,,,,,,11,7,23,41,"E","PASS"
2257,"2020-11-29 21:38:46.842288+01","2020-12-17 11:54:28.238378+01",,169,29,TRUE,,,,,,,13,10,42,65,"B","VERY GOOD"
3523,"2020-12-13 15:07:21.937774+01","2020-12-17 11:58:23.143479+01",,184,30,TRUE,,,,,,,10,4,33,47,"D","PASS"
1564,"2020-11-24 10:55:56.777753+01","2020-12-17 11:54:28.2502+01",,169,104,TRUE,0,0,0,0,"","",15,16,51,82,"A","EXCELLENT"
2230,"2020-11-29 21:38:46.799096+01","2020-12-17 11:54:10.636657+01",,165,35,TRUE,,,,,,,14,10,28,52,"C","GOOD"
2276,"2020-11-29 21:38:46.870395+01","2020-12-18 11:11:15.825431+01",,108,60,TRUE,,,,,,,18,14,35,67,"B","VERY GOOD"
2224,"2020-11-29 21:38:46.79125+01","2020-12-17 11:54:10.638584+01",,165,32,TRUE,,,,,,,14,11,39,64,"B","VERY GOOD"
3544,"2020-12-13 15:26:57.120583+01","2020-12-18 11:10:03.010993+01",,183,87,TRUE,,,,,,,20,9,27,56,"C","GOOD"
2231,"2020-11-29 21:38:46.800634+01","2020-12-17 11:54:10.640667+01",,165,14,TRUE,,,,,,,13,11,38,62,"B","VERY GOOD"
1542,"2020-11-19 11:25:17.514347+01","2020-12-17 12:08:13.24667+01",,148,104,TRUE,0,0,0,0,"","",20,16,46,82,"A","EXCELLENT"
2208,"2020-11-29 21:38:46.766474+01","2020-12-17 11:53:49.424155+01",,146,93,TRUE,,,,,,,15,15,30,60,"B","VERY GOOD"
2247,"2020-11-29 21:38:46.82761+01","2020-12-17 11:54:28.253118+01",,169,41,TRUE,,,,,,,15,18,42,75,"A","EXCELLENT"
2273,"2020-11-29 21:38:46.866446+01","2020-12-18 11:11:15.827485+01",,108,87,TRUE,,,,,,,19,12,46,77,"A","EXCELLENT"
2222,"2020-11-29 21:38:46.7885+01","2020-12-17 11:54:10.628027+01",,165,20,TRUE,,,,,,,16,15,38,69,"B","VERY GOOD"
2227,"2020-11-29 21:38:46.795208+01","2020-12-17 11:54:10.6425+01",,165,56,TRUE,,,,,,,19,16,33,68,"B","VERY GOOD"
2233,"2020-11-29 21:38:46.803199+01","2020-12-17 11:54:10.644542+01",,165,29,TRUE,,,,,,,15,13,44,72,"A","EXCELLENT"
2246,"2020-11-29 21:38:46.825963+01","2020-12-17 11:54:28.25604+01",,169,20,TRUE,,,,,,,10,15,31,56,"C","GOOD"
3539,"2020-12-13 15:20:45.378696+01","2020-12-17 11:58:30.89079+01",,185,95,TRUE,,,,,,,15,15,31,61,"B","VERY GOOD"
2272,"2020-11-29 21:38:46.865024+01","2020-12-18 11:11:15.829307+01",,108,63,TRUE,,,,,,,4,8,35,47,"D","PASS"
3543,"2020-12-13 15:20:45.378696+01","2020-12-17 11:58:30.883326+01",,185,86,TRUE,,,,,,,20,16,43,79,"A","EXCELLENT"
2225,"2020-11-29 21:38:46.79244+01","2020-12-17 11:54:10.646505+01",,165,26,TRUE,,,,,,,16,10,47,73,"A","EXCELLENT"
3491,"2020-12-09 13:16:40.198978+01","2020-12-18 13:08:43.316519+01",,52,99,TRUE,0,0,0,0,"","",16,19,48,83,"A","EXCELLENT"
3493,"2020-12-09 13:19:19.500979+01","2020-12-17 11:50:25.414286+01",,43,99,TRUE,0,0,0,0,"","",16,13,28,57,"C","GOOD"
1574,"2020-11-24 11:38:40.429436+01","2020-12-17 12:01:41.192125+01",,173,67,TRUE,0,0,0,0,"","",6,15,21,42,"E","PASS"
1541,"2020-11-19 11:05:11.845184+01","2020-12-17 12:00:20.332043+01",,147,104,TRUE,0,0,0,0,"","",18,16,52,86,"A","EXCELLENT"
2206,"2020-11-29 21:38:46.763854+01","2020-12-17 11:53:49.415397+01",,146,39,TRUE,,,,,,,10,10,25,45,"D","PASS"
3535,"2020-12-13 15:07:21.937774+01","2020-12-17 11:58:05.753445+01",,182,45,TRUE,,,,,,,10,3,17,30,"F","POOR"
3519,"2020-12-13 15:07:21.937774+01","2020-12-17 11:58:23.13199+01",,184,21,TRUE,,,,,,,16,13,26,55,"C","GOOD"
3499,"2020-12-09 13:28:54.792538+01","2020-12-17 12:06:46.344507+01",,65,100,TRUE,0,0,0,0,"","",16,10,34,60,"B","VERY GOOD"
3495,"2020-12-09 13:20:37.266308+01","2020-12-17 11:42:40.551338+01",,135,99,TRUE,0,0,0,0,"","",16,19,53,88,"A","EXCELLENT"
1562,"2020-11-24 10:42:05.40601+01","2020-12-17 11:54:19.78503+01",,167,104,TRUE,0,0,0,0,"","",17,8,43,68,"B","VERY GOOD"
2274,"2020-11-29 21:38:46.867893+01","2020-12-18 11:11:15.819075+01",,108,18,TRUE,,,,,,,13,19,8,40,"E","PASS"
3497,"2020-12-09 13:22:44.460528+01","2020-12-17 11:36:58.947654+01",,144,99,TRUE,0,0,0,0,"","",16,19,49,84,"A","EXCELLENT"
2284,"2020-11-29 21:38:46.883427+01","2020-12-17 11:55:24.399217+01",,82,23,TRUE,,,,,,,,,,,"F","WEAK"
1577,"2020-11-24 11:41:29.357128+01","2020-12-17 11:57:06.229904+01",,174,70,TRUE,0,0,0,0,"","",15,13,25,53,"C","GOOD"
3501,"2020-12-09 13:30:51.73973+01","2020-12-17 12:05:51.51607+01",,53,100,TRUE,0,0,0,0,"","",16,13,34,63,"B","VERY GOOD"
2285,"2020-11-29 21:38:46.884735+01","2020-12-17 11:55:24.401132+01",,82,95,TRUE,,,,,,,,,,,"F","WEAK"
2287,"2020-11-29 21:38:46.887258+01","2020-12-17 11:55:24.402958+01",,82,17,TRUE,,,,,,,,,,,"F","WEAK"
2288,"2020-11-29 21:38:46.888568+01","2020-12-17 11:55:24.40518+01",,82,62,TRUE,,,,,,,,,,,"F","WEAK"
2289,"2020-11-29 21:38:46.889807+01","2020-12-17 11:55:24.407008+01",,82,59,TRUE,,,,,,,,,,,"F","WEAK"
2290,"2020-11-29 21:38:46.891066+01","2020-12-17 11:55:24.409071+01",,82,86,TRUE,,,,,,,,,,,"F","WEAK"
2298,"2020-11-29 21:38:46.905577+01","2020-12-17 11:55:58.104758+01",,83,23,TRUE,,,,,,,,,,,"F","WEAK"
2299,"2020-11-29 21:38:46.907064+01","2020-12-17 11:55:58.107563+01",,83,95,TRUE,,,,,,,,,,,"F","WEAK"
2301,"2020-11-29 21:38:46.910726+01","2020-12-17 11:55:58.109723+01",,83,17,TRUE,,,,,,,,,,,"F","WEAK"
2302,"2020-11-29 21:38:46.912235+01","2020-12-17 11:55:58.111774+01",,83,62,TRUE,,,,,,,,,,,"F","WEAK"
2303,"2020-11-29 21:38:46.91382+01","2020-12-17 11:55:58.113677+01",,83,59,TRUE,,,,,,,,,,,"F","WEAK"
2304,"2020-11-29 21:38:46.915507+01","2020-12-17 11:55:58.115571+01",,83,86,TRUE,,,,,,,,,,,"F","WEAK"
2312,"2020-11-29 21:38:46.932902+01","2020-12-17 11:56:08.807556+01",,89,23,TRUE,,,,,,,18,14,33,65,"B","VERY GOOD"
2319,"2020-11-29 21:38:46.947468+01","2020-12-17 11:56:21.157037+01",,88,23,TRUE,,,,,,,19,13,32,64,"B","VERY GOOD"
